version,nominal_architecture_generation,model_architecture_or_method,input_representation,noise_or_data_scope,code_distance_rounds,logical_error_accuracy_gain_metrics,basis_domain_scope,shots,latency_us,coverage_ci,measured_metric_keywords,script_paths_local,evidence_status,recommended_next_improvement,priority,v12_relation,standard_benchmark_comparison,source_audit,method,data,metrics,status,reason,script,wolffe,registry_source,paper_archive_root,github_staging_root,data_provenance,verification_status,promotion_decision,recording_note
V386,,,,,,,,,,,,,,,,,,,basis-by-round source policy,nine preserved IBM domains; one policy per basisÃ—round pooled across logical state; untouched target split 3 evaluation,"weighted pooled +0.00180 pp over 777600 shots; v20 -0.05556, v21 +0.04861, v22 -0.07407, v25 +0.00347, v28 +0.05903, v29 -0.02894, v38 +0.07292, v39 -0.05093, v68 +0.04167 pp",diagnostic_not_promoted,basisÃ—round interaction still has v20/v22/v29/v39 regressions; V12 fallback retained,qec_work/v386_basis_round_policy.py,64030,QEC_RUN_MATRIX_V1_V392_20260731.csv,Z:\Meetings\Complete\22-7-2026\QEC_AI_PAPER_MASTER_20260717,C:\Users\22228049\.codex\github_publish\hardware-adaptive-qec-ibm,nine preserved IBM domains; one policy per basisÃ—round pooled across logical state; untouched target split 3 evaluation,measured artifact,diagnostic/not promoted,Version V386 retained with original matrix fields; no missing fields were inferred.
V387,,,,,,,,,,,,,,,,,,,logical-state-by-round source policy,nine preserved IBM domains; one policy per stateÃ—round pooled across basis; untouched target split 3 evaluation,"weighted pooled +0.01608 pp over 777600 shots; v20 -0.02083, v21 +0.05093, v22 -0.00579, v25 +0.05671, v28 +0.02083, v29 -0.02894, v38 +0.04398, v39 -0.03472, v68 +0.06250 pp",diagnostic_not_promoted,stateÃ—round interaction still regresses v20/v22/v29/v39; V12 fallback retained,qec_work/v387_state_round_policy.py,64031,QEC_RUN_MATRIX_V1_V392_20260731.csv,Z:\Meetings\Complete\22-7-2026\QEC_AI_PAPER_MASTER_20260717,C:\Users\22228049\.codex\github_publish\hardware-adaptive-qec-ibm,nine preserved IBM domains; one policy per stateÃ—round pooled across basis; untouched target split 3 evaluation,measured artifact,diagnostic/not promoted,Version V387 retained with original matrix fields; no missing fields were inferred.
V388,,,,,,,,,,,,,,,,,,,circuit-local operation-prior threshold modulation,nine preserved IBM domains; recovered X/Z distance/state operation features; untouched target split 3 evaluation,"weighted pooled -0.00360 pp over 777600 shots; v20 -0.04977, v21 -0.02431, v22 -0.03241, v25 +0.04398, v28 -0.02546, v29 -0.00231, v38 -0.01273, v39 -0.02546, v68 +0.09606 pp",rejected,operation-derived prior modulation regressed pooled error and most domains; V12 fallback retained,qec_work/v388_circuit_prior_threshold_router.py,64037,QEC_RUN_MATRIX_V1_V392_20260731.csv,Z:\Meetings\Complete\22-7-2026\QEC_AI_PAPER_MASTER_20260717,C:\Users\22228049\.codex\github_publish\hardware-adaptive-qec-ibm,nine preserved IBM domains; recovered X/Z distance/state operation features; untouched target split 3 evaluation,measured artifact,rejected,Version V388 retained with original matrix fields; no missing fields were inferred.
V389,recovered IBM paired-artifact follow-up,bounded soft-observable confidence abstention around hard-only guarded correction,"paired hard detectors, stored hard/soft observable predictions, metadata",IBM Fez frozen V27/V29 paired confirmation artifacts,"d=3; rounds 3,5,7; V29 includes d=3,5,7 groups",,IBM Fez; X/Z and logical-state metadata,,not measured,complete subgroup metrics in source JSON; no universal safety promotion,soft-observable abstention; hard-only specialist; consensus gate,,,,,,,Z:\Meetings\Complete\22-7-2026\QEC_AI_PAPER_MASTER_20260717,bounded soft-observable confidence abstention around hard-only guarded correction,"IBM Fez V27 paired soft-decoder test split; 9,000 shots",+1.7111 pp at tau 0.05/0.10; route 98.98-99.79%,diagnostic_local_only,not comparable to the nine-domain V12 matrix; requires paired V12 schema and X/Z/domain gates,qec_work/v389_bounded_soft_abstention.py,not submitted,v389_bounded_soft_abstention.py / recovered V389 result JSON,QEC_AI_PAPER_MASTER_20260717,C:\Users\22228049\.codex\github_publish\hardware-adaptive-qec-ibm,recovered IBM Fez V27 paired soft-decoder test split; 9000 shots; fixed tau sweep,recovered artifact audit,not promoted,Recovered from live Complete22 source tree; diagnostic only; no universal claim.
V390,recovered IBM paired-artifact follow-up,frozen V29 soft-observable confidence abstention,"paired hard detectors, stored hard/soft observable predictions, metadata",IBM Fez frozen V27/V29 paired confirmation artifacts,"d=3; rounds 3,5,7; V29 includes d=3,5,7 groups",,IBM Fez; X/Z and logical-state metadata,,not measured,complete subgroup metrics in source JSON; no universal safety promotion,soft-observable abstention; hard-only specialist; consensus gate,,,,,,,Z:\Meetings\Complete\22-7-2026\QEC_AI_PAPER_MASTER_20260717,frozen V29 soft-observable confidence abstention,"IBM Fez V29 frozen confirmation; 108,000 paired shots; 12 metadata configurations",+0.9657 pp tau 0.05; +0.9648 pp tau 0.10; +0.9639 pp tau 0.15; +0.9694 pp tau 0.20,diagnostic_not_promoted,distance-5 groups regress up to -0.68 pp; V12/MWPM fallback retained,qec_work/v390_v29_soft_abstention.py,not submitted,v390_v29_soft_abstention.py / recovered V390 result JSON,QEC_AI_PAPER_MASTER_20260717,C:\Users\22228049\.codex\github_publish\hardware-adaptive-qec-ibm,"IBM Fez V29 frozen confirmation; 108,000 paired shots; 12 metadata configurations; fixed tau sweep 0.05/0.10/0.15/0.20",recovered artifact audit,not promoted,Recovered from live Complete22 source tree; diagnostic only; no universal claim.
V391,recovered IBM paired-artifact follow-up,frozen V29 validation-gate plus soft abstention,"paired hard detectors, stored hard/soft observable predictions, metadata",IBM Fez frozen V27/V29 paired confirmation artifacts,"d=3; rounds 3,5,7; V29 includes d=3,5,7 groups",,IBM Fez; X/Z and logical-state metadata,,not measured,complete subgroup metrics in source JSON; no universal safety promotion,soft-observable abstention; hard-only specialist; consensus gate,,,,,,,Z:\Meetings\Complete\22-7-2026\QEC_AI_PAPER_MASTER_20260717,frozen V29 validation-gate plus soft abstention,"IBM Fez V29 frozen confirmation; 108,000 paired shots; validation-selected configuration set",+0.9648 pp; 45.0500% versus 46.0148%; 58.05% routed,diagnostic_not_promoted,validation gate did not change V390 output; distance-5 regressions remain,qec_work/v391_v29_validation_gate_soft.py,not submitted,v391_v29_validation_gate_soft.py / recovered V391 result JSON,QEC_AI_PAPER_MASTER_20260717,C:\Users\22228049\.codex\github_publish\hardware-adaptive-qec-ibm,"IBM Fez V29 frozen confirmation; validation-selected configuration set copied from V29_CONFIRMATION.json; 108,000 paired shots; tau 0.10",recovered artifact audit,not promoted,Recovered from live Complete22 source tree; diagnostic only; no universal claim.
V392,recovered IBM paired-artifact follow-up,frozen V29 hard/outlier consensus gate,"paired hard detectors, stored hard/soft observable predictions, metadata",IBM Fez frozen V27/V29 paired confirmation artifacts,"d=3; rounds 3,5,7; V29 includes d=3,5,7 groups",,IBM Fez; X/Z and logical-state metadata,,not measured,complete subgroup metrics in source JSON; no universal safety promotion,soft-observable abstention; hard-only specialist; consensus gate,,,,,,,Z:\Meetings\Complete\22-7-2026\QEC_AI_PAPER_MASTER_20260717,frozen V29 hard/outlier consensus gate,"IBM Fez V29 frozen confirmation; 108,000 paired shots; hard/outlier/soft predictions",+0.8806 pp tau 0.10; 45.1343% versus 46.0148%; 78.14% routed,diagnostic_not_promoted,consensus reduces but does not remove distance-5/7 regressions; V12/MWPM fallback retained,qec_work/v392_v29_consensus_gate.py,not submitted,v392_v29_consensus_gate.py / recovered V392 result JSON,QEC_AI_PAPER_MASTER_20260717,C:\Users\22228049\.codex\github_publish\hardware-adaptive-qec-ibm,"IBM Fez V29 frozen confirmation; hard-only and outlier-soft predictions plus soft-observable probability; 108,000 paired shots; fixed tau sweep",recovered artifact audit,not promoted,Recovered from live Complete22 source tree; diagnostic only; no universal claim.
V393,family benchmark,Union-Find proxy; belief-matching; calibration-conditioned subgroup router,hard detectors + stored soft predictions + structural metadata,frozen IBM V29 paired shots,metadata-stratified,best measured Belief-matching hard+soft consensus: +0.662963 pp; nominal 46.014815%,all available V29 subgroups,108000,,not computed in V393 smoke; subgroup counts recorded in JSON,"MWPM, Union-Find proxy, belief-matching, calibration-conditioned routing",qec_work/v393_decoder_family_variants.py,measured artifact found (controlled frozen-data benchmark),replace proxy with circuit-local DEM implementations; validate on held-out backend,high,paired comparison,MWPM/V12 nominal,V393 family variant benchmark,controlled family benchmark,qec_work/v29_v12_new_data.npz; qec_work/v29_confirmation.npz,"{""best_decoder"": ""Belief-matching hard+soft consensus"", ""best_error_percent"": 45.351851851851855, ""best_gain_pp"": 0.6629629629629596}",diagnostic; not promoted,Union-Find is a local parity proxy without a DEM; belief-matching gain is retrospective and requires full safety gate.,qec_work/v393_decoder_family_variants.py,local controlled run,V393 result JSON,QEC_AI_PAPER_MASTER_20260717,github_publish/hardware-adaptive-qec-ibm,frozen V29 paired artifact,smoke test passed,not promoted,No universal-vendor claim; blocked families remain explicitly blocked.
V394,decoder-family upgrade suite,BP-soft; belief-matching; conformal abstention; temporal-risk gate; family status matrix,"frozen detector bits, stored soft predictions, metadata",frozen IBM V29 paired shots,metadata-stratified,best belief-matching: +0.662963 pp pooled; held-out -0.124074 pp,all available V29 subgroups,108000,,not computed; held-out split recorded,"MWPM, BP-soft, belief-matching, conformal gate, temporal gate",qec_work/v394_decoder_upgrade_suite.py,measured artifact found (controlled frozen-data benchmark),"native DEM adapters for Union-Find, HyperBlossom, Tesseract, BP-OSD, tensor network",high,paired comparison,MWPM/V12,V394 upgrade suite,controlled decoder-family adapters,qec_work/v29_v12_new_data.npz; qec_work/v29_confirmation.npz,"{""name"": ""belief-matching"", ""status"": ""measured"", ""shots"": 108000, ""error_percent"": 45.351851851851855, ""gain_vs_mwpm_pp"": 0.6629629629629596, ""test_error_percent"": 42.242592592592594, ""test_gain_pp"": -0.12407407407407645}",diagnostic; not promoted,Held-out split does not improve nominal; pooled gains are not promotion evidence. Other families remain interface-blocked.,qec_work/v394_decoder_upgrade_suite.py,local controlled run,V394 result JSON,QEC_AI_PAPER_MASTER_20260717,github_publish/hardware-adaptive-qec-ibm,frozen V29 paired artifact,smoke test passed,not promoted,No universal-vendor claim.
V395,cross-vendor raw benchmark,PyMatching MWPM; activity-gated MWPM; linear corrector,Google Willow detector shots + supplied DEM,public Google Willow d3/d5 X/Z raw shots,"d3,d5",Google MWPM mean LER 0.351667% across 4 cases,"Google Willow X/Z, d3/d5",200000,,per-case Wilson CI in JSON,"MWPM, majority, linear corrector, activity gate, latency",qec_work/cross_vendor_raw_benchmark.py,measured artifact found,add native Union-Find/BP-OSD/HyperBlossom adapters,high,external-vendor benchmark,supplied Google DEM MWPM,V395 Google Willow replay,cross-vendor raw-shot benchmark,qec_work/public_vendor_data/,"{""cases"": 4, ""mean_mwpm_ler"": 0.0035166666666666666}",diagnostic; not promoted,"Google data validates DEM/MWPM portability, not IBM V12 transfer.",qec_work/cross_vendor_raw_benchmark.py,local replay; Wolffe script prepared,GOOGLE_WILLOW_RAW_DECODER_BENCHMARK_20260730.json,,,public Hugging Face/Google Willow raw shots and DEM,completed,not promoted,No universal-vendor claim.
V396,Ideas.txt local batch,179 parameterized adapter hypotheses from Ideas.txt,"frozen IBM V29 detectors, stored predictions, metadata",frozen IBM V29 paired shots,metadata-stratified,best held-out proxy Confidence-Based Repeat-Until-Success (RUS) Hooks: +0.005556 pp; 179 rows executed,all V29 shots,108000,,not computed; held-out half recorded per idea,"179 adapter runs, train/test split, activity-gated routing",qec_work/run_ideas_local_batch_v396.py,measured artifact found (proxy batch),promote only ideas with held-out non-regression after native implementation,high,paired comparison,MWPM/V12 nominal,Ideas.txt complete local batch,parameterized local adapters,qec_work/v29_v12_new_data.npz; qec_work/v29_confirmation.npz,"{""executed"": 179, ""blocked"": 0, ""best_heldout"": {""id"": ""IDEA-0015"", ""idea"": ""Confidence-Based Repeat-Until-Success (RUS) Hooks"", ""status"": ""proxy_executed"", ""adapter"": ""hard"", ""parameter"": ""activity_threshold=0.446429;train_selected=True"", ""shots"": 108000, ""error_percent"": 46.007407407407406, ""gain_vs_mwpm_pp"": 0.007407407407405975, ""heldout_error_percent"": 42.11296296296296, ""heldout_gain_pp"": 0.005555555555553093}}",diagnostic; not promoted,"Most rows are controlled proxies, not native implementations; only six had positive held-out gain and none passed full safety promotion.",qec_work/run_ideas_local_batch_v396.py,local batch; Wolffe replay script available,V396 JSON/CSV,,,frozen V29 paired artifact,completed,not promoted,No universal-vendor claim.
V410,3D/space-time validation,3D-style temporal residual router,"detector bits, detector masks, basis/distance/round metadata, stored V12/member outputs",IBM V29 distance-3 frozen shots,"d=3; rounds=3,5,7",held-out gain +0.000000 pp; bootstrap CI not computed,IBM V29 basis/round slices,54000,,not computed,"space-time features, residual routing, held-out paired comparison",qec_work/v410_ibm_spacetime_residual.py,measured artifact found,native coordinate-aware DEM graph and independent d5 IBM block,high,paired comparison,MWPM/V12 nominal,V410 controlled replay,3D-style temporal residual router,qec_work/v29_v12_new_data.npz,{},diagnostic; not promoted,"No strict universal safety promotion: d=3 only and confidence interval includes zero; V410 regressed, V411 small positive but uncertain.",qec_work/v410_ibm_spacetime_residual.py,independent replay pending,V410_IBM_SPACETIME_RESIDUAL_20260731.json,QEC_AI_PAPER_MASTER_20260717,github_publish/hardware-adaptive-qec-ibm,frozen IBM V29 paired artifact,local completed,not promoted,No distance-5 or universal-vendor claim.
V411,3D/space-time validation,strict seven-round specialist guard,"detector bits, detector masks, basis/distance/round metadata, stored V12/member outputs",IBM V29 distance-3 frozen shots,"d=3; rounds=3,5,7","held-out gain +0.117284 pp; bootstrap CI [-0.16064814814814812, 0.4074074074074074]",IBM V29 basis/round slices,32400,,"[-0.16064814814814812, 0.4074074074074074]","space-time features, residual routing, held-out paired comparison",qec_work/v411_round7_specialist_guard.py,measured artifact found,native coordinate-aware DEM graph and independent d5 IBM block,high,paired comparison,MWPM/V12 nominal,V411 controlled replay,strict seven-round specialist guard,qec_work/v29_v12_new_data.npz,"{""mwpm_error_percent"": 46.620370370370374, ""v411_error_percent"": 46.50308641975309, ""gain_pp"": 0.11728395061728625, ""bootstrap_ci95_pp"": [-0.16064814814814812, 0.4074074074074074]}",diagnostic; not promoted,"No strict universal safety promotion: d=3 only and confidence interval includes zero; V410 regressed, V411 small positive but uncertain.",qec_work/v411_round7_specialist_guard.py,job 64709 completed; JSON matched local held-out metrics,V411_ROUND7_SPECIALIST_GUARD_20260731.json,QEC_AI_PAPER_MASTER_20260717,github_publish/hardware-adaptive-qec-ibm,frozen IBM V29 paired artifact,local + independent Wolffe replay matched,not promoted,No distance-5 or universal-vendor claim.
